c_Product_ID,c_Source,c_Sales_Agent,c_Location,c_Delivery_Mode,y_Status
27.0,Live Chat-Blog,Sales-Agent-12,Bangalore,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
12.0,Call,Sales-Agent-5,Chennai,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-4,Other Locations,Mode-3,2_PotentialLongTerm
19.0,Call,Sales-Agent-9,Bangalore,Mode-1,1_Potential
19.0,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,3_HighPotential
18.0,Call,Sales-Agent-9,Bangalore,Mode-5,1_Potential
19.0,By Recommendation,Sales-Agent-2,Other Locations,Mode-3,0_NotPotential
9.0,Website,Sales-Agent-9,Bangalore,Mode-1,3_HighPotential
10.0,Live Chat-Direct,Sales-Agent-5,Malaysia,Mode-4,3_HighPotential
5.0,Call,Sales-Agent-4,Bangalore,Mode-1,1_Potential
27.0,Live Chat-Direct,Sales-Agent-4,Pune,Mode-5,0_NotPotential
27.0,Call,Sales-Agent-3,Bangalore,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-2,Bangalore,Mode-5,2_PotentialLongTerm
9.0,Live Chat-Direct,Sales-Agent-11,UK,Mode-5,3_HighPotential
15.0,Website,Sales-Agent-11,Delhi,Mode-5,0_NotPotential
5.0,Live Chat-Direct,Sales-Agent-4,Hyderabad,Mode-5,0_NotPotential
10.0,Live Chat-Direct,Sales-Agent-11,Bangalore,Mode-5,2_PotentialLongTerm
10.0,Call,Sales-Agent-9,Bangalore,Mode-5,2_PotentialLongTerm
20.0,Existing Client,Sales-Agent-12,Bangalore,Mode-1,3_HighPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,1_Potential
18.0,Call,Sales-Agent-4,Bangalore,Mode-5,1_Potential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
27.0,Call,Sales-Agent-2,Bangalore,Mode-1,2_PotentialLongTerm
18.0,Call,Sales-Agent-4,Delhi,Mode-5,0_NotPotential
9.0,Live Chat-Direct,Sales-Agent-12,Bangalore,Mode-5,3_HighPotential
18.0,Call,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,1_Potential
11.0,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-5,0_NotPotential
19.0,Call,Sales-Agent-9,Bangalore,Mode-5,1_Potential
19.0,Call,Sales-Agent-3,Bangalore,Mode-1,1_Potential
15.0,Call,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-2,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-9,Other Locations,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-11,Mumbai,Mode-3,0_NotPotential
9.0,Call,Sales-Agent-3,Bangalore,Mode-1,2_PotentialLongTerm
15.0,Call,Sales-Agent-12,Other Locations,Mode-5,0_NotPotential
9.0,Customer Referral,Sales-Agent-3,Bangalore,Mode-1,3_HighPotential
27.0,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,3_HighPotential
1.0,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-3,Bangalore,Mode-3,3_HighPotential
18.0,Live Chat-Direct,Sales-Agent-5,Delhi,Mode-3,1_Potential
19.0,Website,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-5,1_Potential
27.0,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-5,1_Potential
15.0,Live Chat-Blog,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
5.0,Website,Sales-Agent-4,Chennai,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-8,Delhi,Mode-1,1_Potential
19.0,Live Chat-Direct,Sales-Agent-5,Mumbai,Mode-3,1_Potential
19.0,Website,Sales-Agent-11,Delhi,Mode-5,3_HighPotential
19.0,Call,Sales-Agent-2,Bangalore,Mode-1,3_HighPotential
9.0,Live Chat-Direct,Sales-Agent-12,Bangalore,Mode-5,0_NotPotential
27.0,Live Chat -PPC,Sales-Agent-2,Delhi,Mode-5,0_NotPotential
6.0,Live Chat -PPC,Sales-Agent-2,Bangalore,Mode-5,2_PotentialLongTerm
5.0,Call,Sales-Agent-12,Bangalore,Mode-5,0_NotPotential
5.0,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-5,0_NotPotential
19.0,Call,Sales-Agent-11,Mumbai,Mode-1,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,1_Potential
9.0,Call,Sales-Agent-11,Other Locations,Mode-5,1_Potential
9.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
5.0,Website,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,1_Potential
9.0,Call,Sales-Agent-5,Mumbai,Mode-3,0_NotPotential
5.0,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-12,Chennai,Mode-1,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-2,Bangalore,Mode-5,0_NotPotential
15.0,Other,Sales-Agent-5,Mumbai,Mode-5,0_NotPotential
15.0,US Website,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
1.0,Website,Sales-Agent-5,Chennai,Mode-3,0_NotPotential
9.0,Live Chat-Direct,Sales-Agent-11,Mumbai,Mode-5,1_Potential
10.0,Website,Sales-Agent-4,Chennai,Mode-5,1_Potential
18.0,Website,Sales-Agent-11,Hyderabad,Mode-5,1_Potential
18.0,Website,Sales-Agent-5,Mumbai,Mode-5,0_NotPotential
8.0,Website,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
19.0,Live Chat-Blog,Sales-Agent-5,Other Locations,Mode-3,1_Potential
19.0,Website,Sales-Agent-11,Hyderabad,Mode-5,3_HighPotential
9.0,Call,Sales-Agent-5,Delhi,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-5,Chennai,Mode-3,0_NotPotential
15.0,Live Chat-Google Ads,Sales-Agent-5,Pune,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-5,0_NotPotential
9.0,Website,Sales-Agent-3,Bangalore,Mode-5,2_PotentialLongTerm
18.0,Live Chat-Direct,Sales-Agent-2,Bangalore,Mode-5,2_PotentialLongTerm
18.0,Call,Sales-Agent-5,Other Locations,Mode-3,0_NotPotential
15.0,Call,Sales-Agent-12,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
5.0,Call,Sales-Agent-11,Mumbai,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-7,Chennai,Mode-4,0_NotPotential
18.0,Call,Sales-Agent-11,Chennai,Mode-5,2_PotentialLongTerm
18.0,Live Chat-Direct,Sales-Agent-11,Mumbai,Mode-5,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-5,Mumbai,Mode-3,3_HighPotential
18.0,Website,Sales-Agent-5,Chennai,Mode-5,1_Potential
19.0,Call,Sales-Agent-11,Chennai,Mode-1,1_Potential
18.0,Live Chat -PPC,Sales-Agent-7,Bangalore,Mode-5,2_PotentialLongTerm
15.0,Website,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-12,Bangalore,Mode-5,0_NotPotential
15.0,US Website,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
12.0,Existing Client,Sales-Agent-12,Bangalore,Mode-4,3_HighPotential
15.0,Website,Sales-Agent-11,Chennai,Mode-5,0_NotPotential
2.0,Website,Sales-Agent-5,Bangalore,Mode-3,1_Potential
18.0,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,2_PotentialLongTerm
18.0,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-5,2_PotentialLongTerm
19.0,Call,Sales-Agent-3,Bangalore,Mode-1,3_HighPotential
19.0,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-5,1_Potential
20.0,Call,Sales-Agent-11,Chennai,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-2,Bangalore,Mode-1,2_PotentialLongTerm
18.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-5,0_NotPotential
27.0,Call,Sales-Agent-9,Chennai,Mode-5,1_Potential
18.0,Live Chat-Direct,Sales-Agent-11,Hyderabad,Mode-5,0_NotPotential
27.0,Call,Sales-Agent-11,Hyderabad,Mode-5,3_HighPotential
15.0,Call,Sales-Agent-11,Hyderabad,Mode-5,0_NotPotential
19.0,Live Chat-Blog,Sales-Agent-7,Bangalore,Mode-5,0_NotPotential
27.0,Live Chat-Direct,Sales-Agent-4,Pune,Mode-5,1_Potential
18.0,Live Chat-Direct,Sales-Agent-11,Bangalore,Mode-5,0_NotPotential
27.0,Live Chat-Direct,Sales-Agent-2,Bangalore,Mode-5,2_PotentialLongTerm
27.0,Call,Sales-Agent-9,Bangalore,Mode-1,3_HighPotential
15.0,Other,Sales-Agent-11,Hyderabad,Mode-5,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-3,Bangalore,Mode-1,3_HighPotential
10.0,Live Chat-Direct,Sales-Agent-4,Hyderabad,Mode-5,1_Potential
5.0,Live Chat-Direct,Sales-Agent-11,Delhi,Mode-5,0_NotPotential
15.0,Website,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Mumbai,Mode-5,1_Potential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,1_Potential
18.0,Call,Sales-Agent-9,Bangalore,Mode-1,2_PotentialLongTerm
19.0,Live Chat-Direct,Sales-Agent-4,Hyderabad,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-11,Pune,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-4,Other Locations,Mode-5,1_Potential
19.0,Live Chat-Direct,Sales-Agent-3,UK,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-2,Bangalore,Mode-5,2_PotentialLongTerm
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Website,Sales-Agent-11,Chennai,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,1_Potential
9.0,Call,Sales-Agent-9,Bangalore,Mode-1,1_Potential
18.0,Call,Sales-Agent-2,Bangalore,Mode-1,2_PotentialLongTerm
18.0,Call,Sales-Agent-11,Other Locations,Mode-5,3_HighPotential
19.0,Live Chat-Direct,Sales-Agent-4,Delhi,Mode-3,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-3,Chennai,Mode-5,3_HighPotential
9.0,Live Chat-Blog,Sales-Agent-4,Hyderabad,Mode-5,1_Potential
15.0,US Website,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
25.0,Website,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-4,Other Locations,Mode-5,1_Potential
27.0,Website,Sales-Agent-4,Other Locations,Mode-3,0_NotPotential
20.0,Website,Sales-Agent-11,Chennai,Mode-5,1_Potential
15.0,Website,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Website,Sales-Agent-11,Delhi,Mode-5,0_NotPotential
9.0,Customer Referral,Sales-Agent-3,Bangalore,Mode-1,3_HighPotential
19.0,Website,Sales-Agent-3,Bangalore,Mode-5,1_Potential
18.0,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-5,0_NotPotential
19.0,Call,Sales-Agent-11,Chennai,Mode-5,0_NotPotential
18.0,Live Chat-Blog,Sales-Agent-4,Mumbai,Mode-5,1_Potential
5.0,Live Chat-CPC,Sales-Agent-4,Trivandrum,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
27.0,Live Chat-Direct,Sales-Agent-12,Bangalore,Mode-1,0_NotPotential
10.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,0_NotPotential
5.0,Live Chat-Adwords Remarketing,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-5,1_Potential
18.0,Call,Sales-Agent-4,Hyderabad,Mode-3,1_Potential
18.0,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Live Chat-Blog,Sales-Agent-11,Chennai,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-11,Bangalore,Mode-5,1_Potential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-7,Bangalore,Mode-1,3_HighPotential
27.0,Call,Sales-Agent-11,Chennai,Mode-5,3_HighPotential
18.0,Live Chat-Direct,Sales-Agent-4,Singapore,Mode-5,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-12,Bangalore,Mode-5,3_HighPotential
18.0,Call,Sales-Agent-11,Delhi,Mode-5,1_Potential
18.0,Call,Sales-Agent-11,Chennai,Mode-5,1_Potential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
14.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-11,UK,Mode-3,3_HighPotential
18.0,Call,Sales-Agent-11,Delhi,Mode-5,1_Potential
18.0,Website,Sales-Agent-4,Other Locations,Mode-5,1_Potential
19.0,Website,Sales-Agent-4,Trivandrum,Mode-5,0_NotPotential
9.0,Website,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
19.0,Website,Sales-Agent-4,Bangalore,Mode-5,3_HighPotential
19.0,Live Chat-CPC,Sales-Agent-7,Bangalore,Mode-4,0_NotPotential
18.0,Website,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
19.0,Call,Sales-Agent-4,Bangalore,Mode-1,0_NotPotential
22.0,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-3,1_Potential
9.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-5,0_NotPotential
19.0,Website,Sales-Agent-11,UK,Mode-5,3_HighPotential
19.0,Live Chat-Direct,Sales-Agent-4,Delhi,Mode-3,1_Potential
15.0,Live Chat-Direct,Sales-Agent-11,USA,Mode-5,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-5,2_PotentialLongTerm
15.0,US Website,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-11,Hyderabad,Mode-5,1_Potential
19.0,Website,Sales-Agent-11,Hyderabad,Mode-5,3_HighPotential
18.0,Live Chat-CPC,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-9,Bangalore,Mode-1,3_HighPotential
18.0,Call,Sales-Agent-4,Bangalore,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,1_Potential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
27.0,Call,Sales-Agent-11,Chennai,Mode-5,1_Potential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,2_PotentialLongTerm
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,1_Potential
27.0,Live Chat-Direct,Sales-Agent-11,Hyderabad,Mode-5,0_NotPotential
19.0,Call,Sales-Agent-4,Delhi,Mode-3,2_PotentialLongTerm
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-11,Chennai,Mode-5,1_Potential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,1_Potential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
14.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
27.0,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-5,2_PotentialLongTerm
19.0,Live Chat-Direct,Sales-Agent-8,Chennai,Mode-5,3_HighPotential
19.0,Call,Sales-Agent-11,Chennai,Mode-5,3_HighPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,1_Potential
19.0,Call,Sales-Agent-7,Bangalore,Mode-5,2_PotentialLongTerm
5.0,Call,Sales-Agent-4,Other Locations,Mode-3,0_NotPotential
9.0,Call,Sales-Agent-11,Bangalore,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
19.0,Website,Sales-Agent-11,Delhi,Mode-5,0_NotPotential
19.0,Call,Sales-Agent-11,Chennai,Mode-5,0_NotPotential
27.0,Live Chat-Direct,Sales-Agent-2,Bangalore,Mode-1,2_PotentialLongTerm
19.0,Live Chat-Direct,Sales-Agent-11,AUSTRALIA,Mode-5,3_HighPotential
27.0,Website,Sales-Agent-11,Chennai,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-4,Chennai,Mode-5,1_Potential
18.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,0_NotPotential
9.0,Website,Sales-Agent-11,Delhi,Mode-5,0_NotPotential
15.0,Website,Sales-Agent-11,Kolkata,Mode-5,0_NotPotential
15.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-5,0_NotPotential
20.0,Live Chat-Direct,Sales-Agent-4,Delhi,Mode-5,3_HighPotential
19.0,Website,Sales-Agent-12,Bangalore,Mode-1,0_NotPotential
18.0,Website,Sales-Agent-3,Bangalore,Mode-1,3_HighPotential
9.0,Call,Sales-Agent-3,Mumbai,Mode-1,2_PotentialLongTerm
18.0,Live Chat-Google Organic,Sales-Agent-11,Other Locations,Mode-3,1_Potential
19.0,By Recommendation,Sales-Agent-2,Chennai,Mode-4,3_HighPotential
10.0,Website,Sales-Agent-7,Bangalore,Mode-1,0_NotPotential
9.0,Call,Sales-Agent-11,Bangalore,Mode-1,2_PotentialLongTerm
25.0,Live Chat-Google Organic,Sales-Agent-11,EUROPE,Mode-3,1_Potential
25.0,Website,Sales-Agent-11,Other Locations,Mode-3,0_NotPotential
20.0,Live Chat-Google Organic,Sales-Agent-4,Delhi,Mode-3,0_NotPotential
5.0,Website,Sales-Agent-5,Other Locations,Mode-3,0_NotPotential
18.0,Website,Sales-Agent-4,Chennai,Mode-3,0_NotPotential
19.0,Call,Sales-Agent-5,Delhi,Mode-3,0_NotPotential
19.0,Call,Sales-Agent-5,Delhi,Mode-3,0_NotPotential
18.0,Website,Sales-Agent-5,Delhi,Mode-3,0_NotPotential
8.0,Website,Sales-Agent-5,Other Locations,Mode-3,0_NotPotential
9.0,Live Chat-Google Organic,Sales-Agent-4,Mumbai,Mode-3,3_HighPotential
19.0,Live Chat-Google Organic,Sales-Agent-11,Mumbai,Mode-3,3_HighPotential
19.0,Live Chat-Google Organic,Sales-Agent-4,Chennai,Mode-3,1_Potential
18.0,Live Chat-Google Organic,Sales-Agent-5,Chennai,Mode-1,0_NotPotential
9.0,Live Chat-Google Organic,Sales-Agent-5,Hyderabad,Mode-3,1_Potential
18.0,Live Chat -PPC,Sales-Agent-5,Trivandrum,Mode-3,0_NotPotential
9.0,Live Chat-Google Organic,Sales-Agent-5,Hyderabad,Mode-3,1_Potential
19.0,Call,Sales-Agent-5,Chennai,Mode-3,1_Potential
9.0,Call,Sales-Agent-5,Chennai,Mode-3,2_PotentialLongTerm
15.0,Website,Sales-Agent-5,Delhi,Mode-3,0_NotPotential
19.0,Website,Sales-Agent-5,Pune,Mode-3,0_NotPotential
27.0,Website,Sales-Agent-7,Bangalore,Mode-1,0_NotPotential
5.0,Website,Sales-Agent-7,Bangalore,Mode-1,0_NotPotential
19.0,Website,Sales-Agent-5,Delhi,Mode-3,1_Potential
18.0,Website,Sales-Agent-5,Other Locations,Mode-3,2_PotentialLongTerm
18.0,Website,Sales-Agent-5,Other Locations,Mode-3,0_NotPotential
5.0,Campaign,Sales-Agent-5,Other Locations,Mode-3,1_Potential
19.0,Website,Sales-Agent-11,Delhi,Mode-1,1_Potential
27.0,Website,Sales-Agent-5,Mumbai,Mode-3,1_Potential
18.0,Website,Sales-Agent-5,Hyderabad,Mode-3,1_Potential
15.0,Website,Sales-Agent-5,Mumbai,Mode-3,0_NotPotential
9.0,Website,Sales-Agent-5,Delhi,Mode-3,0_NotPotential
27.0,Live Chat-Google Organic,Sales-Agent-5,Hyderabad,Mode-3,1_Potential
18.0,Live Chat-Google Organic,Sales-Agent-7,Bangalore,Mode-1,3_HighPotential
9.0,Campaign,Sales-Agent-7,Bangalore,Mode-1,3_HighPotential
5.0,Live Chat -PPC,Sales-Agent-7,Bangalore,Mode-1,0_NotPotential
19.0,Website,Sales-Agent-5,Hyderabad,Mode-3,0_NotPotential
5.0,Website,Sales-Agent-5,Chennai,Mode-1,0_NotPotential
1.0,Website,Sales-Agent-5,Mumbai,Mode-1,0_NotPotential
9.0,Call,Sales-Agent-7,Bangalore,Mode-1,0_NotPotential
19.0,Live Chat-Google Organic,Sales-Agent-5,Other Locations,Mode-3,0_NotPotential
18.0,Website,Sales-Agent-7,Bangalore,Mode-1,0_NotPotential
9.0,Website,Sales-Agent-5,Other Locations,Mode-3,0_NotPotential
27.0,Live Chat-Google Organic,Sales-Agent-5,Mumbai,Mode-3,0_NotPotential
27.0,Website,Sales-Agent-5,Mumbai,Mode-3,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,3_HighPotential
18.0,Live Chat-Direct,Sales-Agent-2,Bangalore,Mode-5,3_HighPotential
19.0,Live Chat-Blog,Sales-Agent-11,UK,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-3,Bangalore,Mode-1,0_NotPotential
19.0,Call,Sales-Agent-7,Bangalore,Mode-1,3_HighPotential
9.0,Live Chat-Direct,Sales-Agent-5,Mumbai,Mode-3,0_NotPotential
5.0,Live Chat-Direct,Sales-Agent-4,Hyderabad,Mode-5,1_Potential
19.0,Live Chat-Blog,Sales-Agent-5,Other Locations,Mode-3,1_Potential
18.0,Live Chat -PPC,Sales-Agent-4,Chennai,Mode-5,1_Potential
20.0,Live Chat-Direct,Sales-Agent-11,Pune,Mode-5,1_Potential
18.0,Live Chat-Direct,Sales-Agent-4,Delhi,Mode-5,1_Potential
15.0,Call,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,1_Potential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-4,Chennai,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,1_Potential
9.0,Call,Sales-Agent-5,Other Locations,Mode-1,0_NotPotential
15.0,Call,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-11,Delhi,Mode-5,1_Potential
18.0,Call,Sales-Agent-5,Other Locations,Mode-5,1_Potential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
5.0,Call,Sales-Agent-5,Hyderabad,Mode-3,0_NotPotential
5.0,Live Chat-Google Ads,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
27.0,Website,Sales-Agent-5,Chennai,Mode-3,0_NotPotential
15.0,Website,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-11,Pune,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-5,1_Potential
5.0,Website,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
20.0,Customer Referral,Sales-Agent-12,Bangalore,Mode-4,3_HighPotential
19.0,Call,Sales-Agent-5,Other Locations,Mode-3,3_HighPotential
19.0,Call,Sales-Agent-5,Bangalore,Mode-3,3_HighPotential
27.0,Live Chat-Direct,Sales-Agent-12,Bangalore,Mode-1,3_HighPotential
9.0,Website,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
25.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-5,1_Potential
18.0,Live Chat-Direct,Sales-Agent-4,Pune,Mode-3,1_Potential
9.0,Live Chat-Direct,Sales-Agent-5,Hyderabad,Mode-1,1_Potential
9.0,Website,Sales-Agent-5,Hyderabad,Mode-3,0_NotPotential
19.0,Call,Sales-Agent-3,Bangalore,Mode-1,0_NotPotential
9.0,Call,Sales-Agent-9,Bangalore,Mode-1,2_PotentialLongTerm
19.0,Live Chat-Google Ads,Sales-Agent-5,Delhi,Mode-3,0_NotPotential
9.0,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,1_Potential
18.0,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-5,0_NotPotential
9.0,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-4,UAE,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-5,Other Locations,Mode-5,0_NotPotential
